time,x,y,v,delta,accel,cte,cost,power,energy
72.10000000000001,95.24563598632812,187.59657287597656,7.400480420942559,-0.00011438444301381263,0.9720349374290147,0.0006727648407353721,128.39800847940035,30.974756109514765,1823.548707051462
72.2,94.50695037841797,187.59622192382812,7.376052488534787,-3.082671324268481e-05,1.0159914232965437,0.0006604763703784754,124.81246492943856,31.994255504405917,1826.7481326019026
72.3,93.77069091796875,187.59600830078125,7.3510452181828505,-1.554033916177114e-05,1.060666751692795,0.09143177070048218,121.26838629184543,33.021954944845795,1830.0503280963871
72.4,93.03707122802734,187.59580993652344,7.324087225387555,-8.139620343514429e-06,1.1065998410032434,0.3578098909852954,118.00423314896337,34.06412085041642,1833.4567401814288
72.5,92.3060531616211,187.5956268310547,7.299446662070536,3.058401399288563e-05,0.9748818181960303,0.0010744243898828418,118.33470683387097,30.571489803633035,1836.5138891617921
72.60000000000001,91.57730102539062,187.59542846679688,7.2783141837160725,-4.170711556953239e-05,1.0180129938777671,0.0012101696161979122,114.69588013888742,31.570724055482803,1839.6709615673403
72.7,90.85062408447266,187.59518432617188,7.2566477121528745,-5.271254385154052e-06,1.06376603473035,0.17136642637180016,111.14303672594983,32.6275927587729,1842.9337208432175
72.8,90.12625885009766,187.59500122070312,7.233000847346685,1.0492925781889918e-05,1.1101558901005213,0.44699860521960066,107.93257945739633,33.68350986115154,1846.3020718293326
72.9,89.4041976928711,187.5948028564453,7.211317170270583,0.00010229681593086992,0.9762666199660448,0.0015808574569467124,108.02616714597612,30.192150453134328,1849.321286874646
73.0,88.6842041015625,187.5944366455078,7.190314098427545,1.499291722754318e-07,1.0222919801209898,0.005177228193035201,104.42201238212542,31.251837052533702,1852.4464705798994
73.10000000000001,87.96644592285156,187.59405517578125,7.166866498960514,-1.2857244672413856e-05,1.0694974932913186,0.28718700275562464,101.05370583542654,32.32220746027105,1855.6786913259264
73.2,87.2510757446289,187.59368896484375,7.1432091411004,1.0689839003483583e-06,0.9361504972622152,0.0014541032756742497,101.41003380038067,28.86982534851396,1858.5656738607777
73.3,86.5379867553711,187.59339904785156,7.120861197477316,0.00010218052843115051,0.9846530800808879,0.001491114727053046,97.86000335984536,29.977212302269013,1861.5633950910046
73.4,85.82721710205078,187.59300231933594,7.095880374731629,-5.443358316924111e-06,1.0335992110122727,0.1479608631852225,94.42756925833396,31.075305956055978,1864.6709256866102
73.5,85.11918640136719,187.5926055908203,7.067118412368394,-1.1753311987657572e-05,1.0853346557702535,0.4399253041440087,91.39028719844514,32.21491293942308,1867.8924169805525
73.60000000000001,84.41400909423828,187.59222412109375,7.039794181601558,-2.7818692142104722e-05,0.9533447360635409,0.0012899636757869354,91.57519790145527,28.824924547234932,1870.774909435276
73.7,83.71147155761719,187.5918731689453,7.013236691987914,-3.397520489778815e-05,1.0056262411665027,0.032232886481583664,88.15531170736436,29.986676642416384,1873.7735770995175
73.8,83.01171875,187.59161376953125,6.984777102900546,-4.082974434118806e-05,1.0590667730981387,0.3324579843906009,85.00788060031022,31.15780231817588,1876.889357331335
73.9,82.3147964477539,187.59141540527344,6.957006539531303,0.00010582942401195737,0.9262089932585198,0.0014436695592033601,85.34798763066526,27.785700999026194,1879.6679274312378
74.0,81.62062072753906,187.591064453125,6.928598233930084,-6.3613446314290825e-06,0.9810670776601654,0.0014109747340124222,81.98608981659036,28.989162111411307,1882.566843642379
74.10000000000001,80.92948913574219,187.59068298339844,6.896998136410537,-5.610527601324333e-06,1.0376999333880097,0.25022915384865047,78.82912657851064,30.209271347368563,1885.5877707771158
74.2,80.24154663085938,187.59039306640625,6.865218827968073,2.432711275356122e-05,0.9068735544636572,0.0013718492941665536,79.32279248213156,26.91183263149864,1888.2789540402657
74.3,79.55669403076172,187.590087890625,6.83512514844791,-3.78641303941986e-06,0.9645564583063331,0.0013806564800326103,76.01511330655326,28.160000585523196,1891.094954098818
74.4,78.87489318847656,187.5897979736328,6.803450281603063,1.4965682189623195e-05,1.0225968749021197,0.19563442787096325,72.83200750164214,29.397164712282837,1894.0346705700465
74.5,78.19639587402344,187.58950805664062,6.769827089258992,-1.9118998036500085e-06,0.8926980505338619,0.0014244755991613994,73.3851591345587,26.158868551425613,1896.6505574251892
74.60000000000001,77.52122497558594,187.58921813964844,6.737035962788834,2.142910826358557e-05,0.9528768808082702,0.0014441028229991058,70.15030969880647,27.43653574233975,1899.3942109994232
74.7,76.84939575195312,187.58892822265625,6.702382755254772,4.790085007318174e-06,1.015368620374641,0.1701380555649493,67.0253993512099,28.74606823744674,1902.2688178231679
74.8,76.1811752319336,187.588623046875,6.666051105823536,2.4163899980292865e-05,0.8863158039867728,0.0014633799071707173,67.62047876725961,25.56342525180581,1904.8251603483484
74.9,75.5166015625,187.5883331298828,6.628572217434773,-8.208564063285812e-06,0.9512727134509111,0.0014781486416616768,64.49034615719555,26.91051540863324,1907.5162118892117
75.0,74.85595703125,187.58804321289062,6.58820129521168,8.777178790513496e-06,1.0182897559071753,0.17669914697308794,61.489658680934916,28.27471979257256,1910.343683868469
75.10000000000001,74.19934844970703,187.58775329589844,6.548761605217447,-6.660353900558273e-05,0.8914089224642971,0.0015022329897898328,62.10631200465106,25.180636657408396,1912.8617475342098
75.2,73.5464859008789,187.58746337890625,6.512487650116203,1.0783087526014006e-05,0.9584087110653768,0.0015116325513884392,58.973673193725645,26.553214260059974,1915.5170689602157
75.3,72.89720153808594,187.587158203125,6.476518399641358,-1.5396381294260993e-05,1.025900493787175,0.21794235270663292,55.95246818880703,27.921622160028306,1918.3092311762186
75.4,72.25160217285156,187.5868682861328,6.439153921593977,6.1862790425231084e-06,0.8978175323797564,0.0015102024671407785,56.47096540896728,24.858698911794722,1920.795101067398
75.5,71.60977172851562,187.5865936279297,6.401207216772895,-7.150127112304404e-05,0.9680941591025704,0.0015298029504103548,53.39288995824006,26.271413975812948,1923.4222424649793
